311,162,0.4173843770012883,optim.Adam,0.07411794763388797,8.014076456503693e-06
554,73,0.19252568898026884,optim.RMSprop,0.031951803490153155,3.9066025483658584e-06
418,288,0.0789321885536095,optim.Adam,0.04798314824879324,0.001233293469732525
338,222,0.041145741067013575,optim.RMSprop,0.025492941708278975,0.0001872690821033313
284,128,0.4970723551945866,optim.Adam,0.023017675682159674,0.00011691423585630077
535,307,0.05193240741669747,optim.Adam,0.03498510556965832,0.0001182733947297029
481,254,0.3588772874169671,optim.RMSprop,0.07081942663907421,0.0020681819496232755
288,55,0.2994542687850323,optim.Adam,0.09725737999559729,2.5017550037875623e-05
454,321,0.07395846865634181,optim.Adam,0.0873053371724598,0.00042895484661468244
473,264,0.4648413729707319,optim.Adam,0.08256123199787294,9.62436096043568e-05
288,110,0.3224374246108957,optim.RMSprop,0.07271299485592761,0.0017663234881734248
486,137,0.42943180752715254,optim.RMSprop,0.02953764310472884,0.0003779598346092558
440,159,0.16837768816182636,optim.Adam,0.033859719064238646,0.0028984844065915224
283,159,0.064049512245553,optim.RMSprop,0.01806702558963352,0.002510212253451515
231,144,0.41002622969994074,optim.RMSprop,0.02124380219447864,0.0003497576512128432
234,166,0.4576930897460425,optim.Adam,0.040604308905923626,0.0004890804823764998
90,76,0.4108847831178494,optim.Adam,0.09972710527737073,0.00599398005753618
482,246,0.3396334997336244,optim.Adam,0.059665354413686325,0.0031064486104357227
